"ID","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","CITY","STATE","ZIP","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","SOURCE","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","TARGET"
3725,"New Construction Home",NA,"Single Family Residential","Cary","NC","27511",3,2.5,"Springhurst",2228,NA,2017,217,191,NA,"Active","","","NewHomeSource.com","N","Y","35.7"," -78.8","TRUE"
3726,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30331-8404",3,2,"Sandalwood Estates",1458,9147,1994,68,100,NA,"Active","","","GAMLS","N","Y","33.7"," -84.5","FALSE"
3727,"MLS Listing",NA,"Single Family Residential","Elmont","NY","11003",4,2,"Parkhurst",NA,4000,1938,26,NA,NA,"Active","","","MLSLI","N","Y","40.7"," -73.7","TRUE"
3728,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",2,2,"Brickell On The River",NA,NA,2006,82,NA,811,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
3729,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30349",5,4,"Camden Manor",3363,NA,2018,21,88,50,"Active","","","GAMLS","N","Y","33.7"," -84.6","FALSE"
3730,"MLS Listing",NA,"Townhouse","Orlando","FL","32836",3,2.5,"Orlando",1350,2751,1983,8,168,250,"Active","","","MFRMLS","N","Y","28.4"," -81.5","FALSE"
3731,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33126",2,2,"Mediterranea",1010,NA,2006,422,248,396,"Active","","","MARMLS","N","Y","25.8"," -80.3","FALSE"
3732,"New Construction Plan",NA,"Townhouse","Raleigh","NC","27616",3,2.5,"5401 North",2181,NA,NA,NA,118,NA,"Active","","","NewHomeSource.com","N","Y","35.9"," -78.5","FALSE"
3733,"MLS Listing",NA,"Single Family Residential","Raleigh","NC","27613",3,3,"Wake",2200,50965,1980,12,170,NA,"Active","","","TMLS","N","Y","35.9"," -78.7","TRUE"
3734,"MLS Listing",NA,"Single Family Residential","Mission Viejo","CA","92692",3,2,"MC - Mission Viejo Central",1472,3478,1976,82,469,365,"Active","","","CRMLS","N","Y","33.6","-117.6","TRUE"
3735,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32207",4,2,"Lakewood",1880,NA,1950,32,130,NA,"Active","","","NEFLMLS","N","Y","30.3"," -81.6","FALSE"
3736,"New Construction Plan",NA,"Single Family Residential","Irvine","CA","92618",5,5,"Cressa",2815,NA,NA,NA,377,NA,"Active","","","NewHomeSource.com","N","Y","33.7","-117.7","TRUE"
3737,"MLS Listing",NA,"Single Family Residential","Orange","CA","92866",3,1.5,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",1130,6038,1955,2,575,NA,"Active","","","CRMLS","N","Y","33.8","-117.8","TRUE"
3738,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",1,2,"1050 Brickell Condo",1000,NA,2008,27,315,NA,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
3739,"New Construction Plan",NA,"Single Family Residential","Cary","NC","27519",5,4,"Southerlyn",3379,NA,NA,NA,149,NA,"Active","","","DR Horton","N","Y","35.8"," -78.9","TRUE"
3740,"MLS Listing",NA,"Single Family Residential","Fresh Meadows","NY","11365",3,2,"Fresh Meadows",1150,3926,1960,16,799,NA,"Active","","","MLSLI","N","Y","40.7"," -73.8","TRUE"
3741,"MLS Listing",NA,"Single Family Residential","Newport Coast","CA","92657",4,3.5,"N26 - Newport Coast",3800,7284,2001,1,763,445,"Active","","","CRMLS","N","Y","33.6","-117.8","TRUE"
3742,"MLS Listing",NA,"Condo/Co-op","Forest Hills","NY","11375",2,2,"Woodrow Willson",2300,NA,1953,28,521,NA,"Active","","","MLSLI","N","Y","40.7"," -73.8","TRUE"
3743,"MLS Listing",NA,"Townhouse","Baltimore","MD","21216",3,1,"Baltimore City",NA,436,1920,334,NA,NA,"Active","","","MRIS","N","Y","39.3"," -76.7","FALSE"
3744,"MLS Listing",NA,"Vacant Land","Jacksonville","FL","32224",NA,NA,"",NA,NA,NA,1177,NA,1450,"Active","","","NEFLMLS","N","Y","30.3"," -81.5","TRUE"
3745,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30349",4,3.5,"Camden Manor",2672,NA,2017,112,96,50,"Active","","","GAMLS","N","Y","33.7"," -84.4","FALSE"
3746,"MLS Listing",NA,"Townhouse","Baltimore","MD","21225",2,2,"Brooklyn Park",1130,NA,1943,162,53,NA,"Active","","","MRIS","N","Y","39.2"," -76.6","FALSE"
3747,"MLS Listing",NA,"Townhouse","Baltimore","MD","21230",4,2.5,"Westport",1000,NA,1926,136,125,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","FALSE"
3748,"MLS Listing",NA,"Single Family Residential","Little Neck","NY","11362",5,3.5,"Little Neck",2100,5000,1950,99,643,NA,"Active","","","MLSLI","N","Y","40.8"," -73.7","TRUE"
3749,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",1,1.5,"Brickell City Centre",871,NA,2016,257,871,691,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
3750,"MLS Listing",NA,"Townhouse","Baltimore","MD","21217",3,1,"Baltimore City",NA,NA,1920,538,NA,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","FALSE"
3751,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33132",2,2,"Marina Blue",1208,NA,2008,464,396,697,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
3752,"MLS Listing",NA,"Townhouse","Jamaica","NY","11412",3,2.5,"Queens",NA,2000,1940,85,NA,NA,"Active","","","MLSLI","N","Y","40.7"," -73.7","TRUE"
3753,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33129",3,3,"Skyline On Brickell",1762,NA,2004,6,442,1151,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
3754,"MLS Listing",NA,"Townhouse","Orlando","FL","32827",3,2.5,"Orlando",1945,3274,2015,167,177,316,"Active","","","MFRMLS","N","Y","28.4"," -81.3","TRUE"
